PING 10.1.0.65 (10.1.0.65) 56(84) bytes of data.
64 bytes from 10.1.0.65: icmp_seq=37 ttl=64 time=0.027 ms
64 bytes from 10.1.0.65: icmp_seq=38 ttl=64 time=0.030 ms
64 bytes from 10.1.0.65: icmp_seq=39 ttl=64 time=0.030 ms
64 bytes from 10.1.0.65: icmp_seq=40 ttl=64 time=0.028 ms
64 bytes from 10.1.0.65: icmp_seq=41 ttl=64 time=0.025 ms
64 bytes from 10.1.0.65: icmp_seq=42 ttl=64 time=0.031 ms
64 bytes from 10.1.0.65: icmp_seq=43 ttl=64 time=0.029 ms
64 bytes from 10.1.0.65: icmp_seq=44 ttl=64 time=0.026 ms
64 bytes from 10.1.0.65: icmp_seq=45 ttl=64 time=0.029 ms
64 bytes from 10.1.0.65: icmp_seq=46 ttl=64 time=0.028 ms
64 bytes from 10.1.0.65: icmp_seq=47 ttl=64 time=0.027 ms
64 bytes from 10.1.0.65: icmp_seq=48 ttl=64 time=0.026 ms
64 bytes from 10.1.0.65: icmp_seq=49 ttl=64 time=0.025 ms
64 bytes from 10.1.0.65: icmp_seq=50 ttl=64 time=0.034 ms

--- 10.1.0.65 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50161ms
rtt min/avg/max/mdev = 0.017/0.028/0.045/0.006 ms
PING 10.1.1.114 (10.1.1.114) 56(84) bytes of data.
64 bytes from 10.1.1.114: icmp_seq=1 ttl=64 time=1.01 ms
64 bytes from 10.1.1.114: icmp_seq=2 ttl=64 time=1.13 ms
64 bytes from 10.1.1.114: icmp_seq=3 ttl=64 time=1.02 ms
64 bytes from 10.1.1.114: icmp_seq=4 ttl=64 time=0.976 ms
64 bytes from 10.1.1.114: icmp_seq=5 ttl=64 time=1.07 ms
64 bytes from 10.1.1.114: icmp_seq=6 ttl=64 time=1.02 ms
64 bytes from 10.1.1.114: icmp_seq=7 ttl=64 time=1.02 ms
64 bytes from 10.1.1.114: icmp_seq=8 ttl=64 time=1.09 ms
64 bytes from 10.1.1.114: icmp_seq=9 ttl=64 time=1.09 ms
64 bytes from 10.1.1.114: icmp_seq=10 ttl=64 time=1.06 ms
64 bytes from 10.1.1.114: icmp_seq=11 ttl=64 time=1.11 ms
64 bytes from 10.1.1.114: icmp_seq=12 ttl=64 time=1.03 ms
64 bytes from 10.1.1.114: icmp_seq=13 ttl=64 time=1.05 ms
64 bytes from 10.1.1.114: icmp_seq=14 ttl=64 time=1.00 ms
64 bytes from 10.1.1.114: icmp_seq=15 ttl=64 time=1.02 ms
64 bytes from 10.1.1.114: icmp_seq=16 ttl=64 time=1.03 ms
64 bytes from 10.1.1.114: icmp_seq=17 ttl=64 time=1.13 ms
64 bytes from 10.1.1.114: icmp_seq=18 ttl=64 time=1.09 ms
64 bytes from 10.1.1.114: icmp_seq=19 ttl=64 time=1.03 ms
64 bytes from 10.1.1.114: icmp_seq=20 ttl=64 time=1.03 ms
64 bytes from 10.1.1.114: icmp_seq=21 ttl=64 time=1.08 ms
64 bytes from 10.1.1.114: icmp_seq=22 ttl=64 time=1.04 ms
64 bytes from 10.1.1.114: icmp_seq=23 ttl=64 time=1.08 ms
64 bytes from 10.1.1.114: icmp_seq=24 ttl=64 time=1.05 ms
64 bytes from 10.1.1.114: icmp_seq=25 ttl=64 time=1.06 ms
64 bytes from 10.1.1.114: icmp_seq=26 ttl=64 time=1.01 ms
64 bytes from 10.1.1.114: icmp_seq=27 ttl=64 time=1.02 ms
64 bytes from 10.1.1.114: icmp_seq=28 ttl=64 time=1.09 ms
64 bytes from 10.1.1.114: icmp_seq=29 ttl=64 time=1.05 ms
64 bytes from 10.1.1.114: icmp_seq=30 ttl=64 time=0.996 ms
64 bytes from 10.1.1.114: icmp_seq=31 ttl=64 time=1.08 ms
64 bytes from 10.1.1.114: icmp_seq=32 ttl=64 time=1.04 ms
64 bytes from 10.1.1.114: icmp_seq=33 ttl=64 time=1.05 ms
64 bytes from 10.1.1.114: icmp_seq=34 ttl=64 time=1.03 ms
64 bytes from 10.1.1.114: icmp_seq=35 ttl=64 time=0.977 ms
64 bytes from 10.1.1.114: icmp_seq=36 ttl=64 time=1.04 ms
64 bytes from 10.1.1.114: icmp_seq=37 ttl=64 time=1.03 ms
64 bytes from 10.1.1.114: icmp_seq=38 ttl=64 time=1.00 ms
64 bytes from 10.1.1.114: icmp_seq=39 ttl=64 time=1.01 ms
64 bytes from 10.1.1.114: icmp_seq=40 ttl=64 time=1.12 ms
64 bytes from 10.1.1.114: icmp_seq=41 ttl=64 time=1.04 ms
64 bytes from 10.1.1.114: icmp_seq=42 ttl=64 time=1.03 ms
64 bytes from 10.1.1.114: icmp_seq=43 ttl=64 time=0.998 ms
64 bytes from 10.1.1.114: icmp_seq=44 ttl=64 time=1.91 ms
64 bytes from 10.1.1.114: icmp_seq=45 ttl=64 time=1.06 ms
64 bytes from 10.1.1.114: icmp_seq=46 ttl=64 time=1.03 ms
64 bytes from 10.1.1.114: icmp_seq=47 ttl=64 time=1.02 ms
64 bytes from 10.1.1.114: icmp_seq=48 ttl=64 time=1.07 ms
64 bytes from 10.1.1.114: icmp_seq=49 ttl=64 time=1.13 ms
64 bytes from 10.1.1.114: icmp_seq=50 ttl=64 time=1.07 ms

--- 10.1.1.114 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49061ms
rtt min/avg/max/mdev = 0.976/1.068/1.916/0.133 ms
PING 10.1.2.247 (10.1.2.247) 56(84) bytes of data.
64 bytes from 10.1.2.247: icmp_seq=1 ttl=64 time=0.890 ms
64 bytes from 10.1.2.247: icmp_seq=2 ttl=64 time=0.785 ms
64 bytes from 10.1.2.247: icmp_seq=3 ttl=64 time=0.838 ms
64 bytes from 10.1.2.247: icmp_seq=4 ttl=64 time=0.801 ms
64 bytes from 10.1.2.247: icmp_seq=5 ttl=64 time=0.783 ms
64 bytes from 10.1.2.247: icmp_seq=6 ttl=64 time=0.692 ms
64 bytes from 10.1.2.247: icmp_seq=7 ttl=64 time=0.763 ms
64 bytes from 10.1.2.247: icmp_seq=8 ttl=64 time=0.840 ms
64 bytes from 10.1.2.247: icmp_seq=9 ttl=64 time=0.755 ms
64 bytes from 10.1.2.247: icmp_seq=10 ttl=64 time=0.698 ms
64 bytes from 10.1.2.247: icmp_seq=11 ttl=64 time=0.751 ms
64 bytes from 10.1.2.247: icmp_seq=12 ttl=64 time=0.746 ms
64 bytes from 10.1.2.247: icmp_seq=13 ttl=64 time=0.826 ms
64 bytes from 10.1.2.247: icmp_seq=14 ttl=64 time=0.735 ms
64 bytes from 10.1.2.247: icmp_seq=15 ttl=64 time=0.800 ms
64 bytes from 10.1.2.247: icmp_seq=16 ttl=64 time=0.736 ms
64 bytes from 10.1.2.247: icmp_seq=17 ttl=64 time=0.731 ms
64 bytes from 10.1.2.247: icmp_seq=18 ttl=64 time=0.747 ms
64 bytes from 10.1.2.247: icmp_seq=19 ttl=64 time=0.774 ms
64 bytes from 10.1.2.247: icmp_seq=20 ttl=64 time=0.807 ms
64 bytes from 10.1.2.247: icmp_seq=21 ttl=64 time=0.851 ms
64 bytes from 10.1.2.247: icmp_seq=22 ttl=64 time=0.784 ms
64 bytes from 10.1.2.247: icmp_seq=23 ttl=64 time=0.738 ms
64 bytes from 10.1.2.247: icmp_seq=24 ttl=64 time=0.827 ms
64 bytes from 10.1.2.247: icmp_seq=25 ttl=64 time=0.815 ms
64 bytes from 10.1.2.247: icmp_seq=26 ttl=64 time=0.834 ms
64 bytes from 10.1.2.247: icmp_seq=27 ttl=64 time=0.833 ms
64 bytes from 10.1.2.247: icmp_seq=28 ttl=64 time=0.809 ms
64 bytes from 10.1.2.247: icmp_seq=29 ttl=64 time=0.961 ms
64 bytes from 10.1.2.247: icmp_seq=30 ttl=64 time=0.867 ms
64 bytes from 10.1.2.247: icmp_seq=31 ttl=64 time=0.737 ms
64 bytes from 10.1.2.247: icmp_seq=32 ttl=64 time=0.863 ms
64 bytes from 10.1.2.247: icmp_seq=33 ttl=64 time=0.786 ms
64 bytes from 10.1.2.247: icmp_seq=34 ttl=64 time=0.859 ms
64 bytes from 10.1.2.247: icmp_seq=35 ttl=64 time=0.872 ms
64 bytes from 10.1.2.247: icmp_seq=36 ttl=64 time=0.794 ms
64 bytes from 10.1.2.247: icmp_seq=37 ttl=64 time=0.835 ms
64 bytes from 10.1.2.247: icmp_seq=38 ttl=64 time=0.793 ms
64 bytes from 10.1.2.247: icmp_seq=39 ttl=64 time=0.831 ms
64 bytes from 10.1.2.247: icmp_seq=40 ttl=64 time=0.910 ms
64 bytes from 10.1.2.247: icmp_seq=41 ttl=64 time=0.839 ms
64 bytes from 10.1.2.247: icmp_seq=42 ttl=64 time=0.807 ms
64 bytes from 10.1.2.247: icmp_seq=43 ttl=64 time=0.760 ms
64 bytes from 10.1.2.247: icmp_seq=44 ttl=64 time=0.794 ms
64 bytes from 10.1.2.247: icmp_seq=45 ttl=64 time=0.740 ms
64 bytes from 10.1.2.247: icmp_seq=46 ttl=64 time=0.777 ms
64 bytes from 10.1.2.247: icmp_seq=47 ttl=64 time=0.800 ms
64 bytes from 10.1.2.247: icmp_seq=48 ttl=64 time=0.842 ms
64 bytes from 10.1.2.247: icmp_seq=49 ttl=64 time=0.812 ms
64 bytes from 10.1.2.247: icmp_seq=50 ttl=64 time=0.821 ms

--- 10.1.2.247 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50029ms
rtt min/avg/max/mdev = 0.692/0.801/0.961/0.063 ms
# From 52.56.236.145 in eu-west-2a to 10.1.2.247
