PING 10.1.0.86 (10.1.0.86) 56(84) bytes of data.
64 bytes from 10.1.0.86: icmp_seq=35 ttl=64 time=0.032 ms
64 bytes from 10.1.0.86: icmp_seq=36 ttl=64 time=0.025 ms
64 bytes from 10.1.0.86: icmp_seq=37 ttl=64 time=0.027 ms
64 bytes from 10.1.0.86: icmp_seq=38 ttl=64 time=0.025 ms
64 bytes from 10.1.0.86: icmp_seq=39 ttl=64 time=0.027 ms
64 bytes from 10.1.0.86: icmp_seq=40 ttl=64 time=0.026 ms
64 bytes from 10.1.0.86: icmp_seq=41 ttl=64 time=0.025 ms
64 bytes from 10.1.0.86: icmp_seq=42 ttl=64 time=0.026 ms
64 bytes from 10.1.0.86: icmp_seq=43 ttl=64 time=0.027 ms
64 bytes from 10.1.0.86: icmp_seq=44 ttl=64 time=0.026 ms
64 bytes from 10.1.0.86: icmp_seq=45 ttl=64 time=0.026 ms
64 bytes from 10.1.0.86: icmp_seq=46 ttl=64 time=0.027 ms
64 bytes from 10.1.0.86: icmp_seq=47 ttl=64 time=0.025 ms
64 bytes from 10.1.0.86: icmp_seq=48 ttl=64 time=0.025 ms
64 bytes from 10.1.0.86: icmp_seq=49 ttl=64 time=0.027 ms
64 bytes from 10.1.0.86: icmp_seq=50 ttl=64 time=0.026 ms

--- 10.1.0.86 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50183ms
rtt min/avg/max/mdev = 0.013/0.026/0.034/0.004 ms
PING 10.1.1.100 (10.1.1.100) 56(84) bytes of data.
64 bytes from 10.1.1.100: icmp_seq=1 ttl=64 time=0.402 ms
64 bytes from 10.1.1.100: icmp_seq=2 ttl=64 time=0.520 ms
64 bytes from 10.1.1.100: icmp_seq=3 ttl=64 time=0.413 ms
64 bytes from 10.1.1.100: icmp_seq=4 ttl=64 time=0.484 ms
64 bytes from 10.1.1.100: icmp_seq=5 ttl=64 time=0.480 ms
64 bytes from 10.1.1.100: icmp_seq=6 ttl=64 time=0.422 ms
64 bytes from 10.1.1.100: icmp_seq=7 ttl=64 time=0.474 ms
64 bytes from 10.1.1.100: icmp_seq=8 ttl=64 time=0.465 ms
64 bytes from 10.1.1.100: icmp_seq=9 ttl=64 time=0.469 ms
64 bytes from 10.1.1.100: icmp_seq=10 ttl=64 time=0.530 ms
64 bytes from 10.1.1.100: icmp_seq=11 ttl=64 time=0.460 ms
64 bytes from 10.1.1.100: icmp_seq=12 ttl=64 time=0.479 ms
64 bytes from 10.1.1.100: icmp_seq=13 ttl=64 time=0.464 ms
64 bytes from 10.1.1.100: icmp_seq=14 ttl=64 time=0.513 ms
64 bytes from 10.1.1.100: icmp_seq=15 ttl=64 time=0.473 ms
64 bytes from 10.1.1.100: icmp_seq=16 ttl=64 time=0.491 ms
64 bytes from 10.1.1.100: icmp_seq=17 ttl=64 time=0.526 ms
64 bytes from 10.1.1.100: icmp_seq=18 ttl=64 time=0.470 ms
64 bytes from 10.1.1.100: icmp_seq=19 ttl=64 time=0.474 ms
64 bytes from 10.1.1.100: icmp_seq=20 ttl=64 time=0.471 ms
64 bytes from 10.1.1.100: icmp_seq=21 ttl=64 time=0.472 ms
64 bytes from 10.1.1.100: icmp_seq=22 ttl=64 time=0.460 ms
64 bytes from 10.1.1.100: icmp_seq=23 ttl=64 time=0.470 ms
64 bytes from 10.1.1.100: icmp_seq=24 ttl=64 time=0.469 ms
64 bytes from 10.1.1.100: icmp_seq=25 ttl=64 time=0.453 ms
64 bytes from 10.1.1.100: icmp_seq=26 ttl=64 time=0.426 ms
64 bytes from 10.1.1.100: icmp_seq=27 ttl=64 time=0.510 ms
64 bytes from 10.1.1.100: icmp_seq=28 ttl=64 time=0.514 ms
64 bytes from 10.1.1.100: icmp_seq=29 ttl=64 time=0.524 ms
64 bytes from 10.1.1.100: icmp_seq=30 ttl=64 time=0.475 ms
64 bytes from 10.1.1.100: icmp_seq=31 ttl=64 time=0.523 ms
64 bytes from 10.1.1.100: icmp_seq=32 ttl=64 time=0.472 ms
64 bytes from 10.1.1.100: icmp_seq=33 ttl=64 time=0.459 ms
64 bytes from 10.1.1.100: icmp_seq=34 ttl=64 time=0.482 ms
64 bytes from 10.1.1.100: icmp_seq=35 ttl=64 time=0.429 ms
64 bytes from 10.1.1.100: icmp_seq=36 ttl=64 time=0.470 ms
64 bytes from 10.1.1.100: icmp_seq=37 ttl=64 time=0.520 ms
64 bytes from 10.1.1.100: icmp_seq=38 ttl=64 time=0.480 ms
64 bytes from 10.1.1.100: icmp_seq=39 ttl=64 time=0.516 ms
64 bytes from 10.1.1.100: icmp_seq=40 ttl=64 time=0.406 ms
64 bytes from 10.1.1.100: icmp_seq=41 ttl=64 time=0.477 ms
64 bytes from 10.1.1.100: icmp_seq=42 ttl=64 time=0.523 ms
64 bytes from 10.1.1.100: icmp_seq=43 ttl=64 time=0.463 ms
64 bytes from 10.1.1.100: icmp_seq=44 ttl=64 time=0.492 ms
64 bytes from 10.1.1.100: icmp_seq=45 ttl=64 time=0.430 ms
64 bytes from 10.1.1.100: icmp_seq=46 ttl=64 time=0.469 ms
64 bytes from 10.1.1.100: icmp_seq=47 ttl=64 time=0.485 ms
64 bytes from 10.1.1.100: icmp_seq=48 ttl=64 time=0.405 ms
64 bytes from 10.1.1.100: icmp_seq=49 ttl=64 time=0.475 ms
64 bytes from 10.1.1.100: icmp_seq=50 ttl=64 time=0.467 ms

--- 10.1.1.100 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50171ms
rtt min/avg/max/mdev = 0.402/0.473/0.530/0.044 ms
PING 10.1.2.30 (10.1.2.30) 56(84) bytes of data.
64 bytes from 10.1.2.30: icmp_seq=1 ttl=64 time=0.699 ms
64 bytes from 10.1.2.30: icmp_seq=2 ttl=64 time=0.614 ms
64 bytes from 10.1.2.30: icmp_seq=3 ttl=64 time=0.620 ms
64 bytes from 10.1.2.30: icmp_seq=4 ttl=64 time=0.712 ms
64 bytes from 10.1.2.30: icmp_seq=5 ttl=64 time=0.667 ms
64 bytes from 10.1.2.30: icmp_seq=6 ttl=64 time=0.662 ms
64 bytes from 10.1.2.30: icmp_seq=7 ttl=64 time=0.675 ms
64 bytes from 10.1.2.30: icmp_seq=8 ttl=64 time=0.742 ms
64 bytes from 10.1.2.30: icmp_seq=9 ttl=64 time=0.668 ms
64 bytes from 10.1.2.30: icmp_seq=10 ttl=64 time=0.608 ms
64 bytes from 10.1.2.30: icmp_seq=11 ttl=64 time=0.672 ms
64 bytes from 10.1.2.30: icmp_seq=12 ttl=64 time=0.660 ms
64 bytes from 10.1.2.30: icmp_seq=13 ttl=64 time=0.673 ms
64 bytes from 10.1.2.30: icmp_seq=14 ttl=64 time=0.674 ms
64 bytes from 10.1.2.30: icmp_seq=15 ttl=64 time=0.669 ms
64 bytes from 10.1.2.30: icmp_seq=16 ttl=64 time=0.754 ms
64 bytes from 10.1.2.30: icmp_seq=17 ttl=64 time=0.622 ms
64 bytes from 10.1.2.30: icmp_seq=18 ttl=64 time=0.650 ms
64 bytes from 10.1.2.30: icmp_seq=19 ttl=64 time=0.610 ms
64 bytes from 10.1.2.30: icmp_seq=20 ttl=64 time=0.658 ms
64 bytes from 10.1.2.30: icmp_seq=21 ttl=64 time=0.648 ms
64 bytes from 10.1.2.30: icmp_seq=22 ttl=64 time=0.662 ms
64 bytes from 10.1.2.30: icmp_seq=23 ttl=64 time=0.604 ms
64 bytes from 10.1.2.30: icmp_seq=24 ttl=64 time=0.664 ms
64 bytes from 10.1.2.30: icmp_seq=25 ttl=64 time=0.661 ms
64 bytes from 10.1.2.30: icmp_seq=26 ttl=64 time=0.606 ms
64 bytes from 10.1.2.30: icmp_seq=27 ttl=64 time=0.657 ms
64 bytes from 10.1.2.30: icmp_seq=28 ttl=64 time=0.659 ms
64 bytes from 10.1.2.30: icmp_seq=29 ttl=64 time=0.613 ms
64 bytes from 10.1.2.30: icmp_seq=30 ttl=64 time=0.702 ms
64 bytes from 10.1.2.30: icmp_seq=31 ttl=64 time=0.717 ms
64 bytes from 10.1.2.30: icmp_seq=32 ttl=64 time=0.610 ms
64 bytes from 10.1.2.30: icmp_seq=33 ttl=64 time=0.594 ms
64 bytes from 10.1.2.30: icmp_seq=34 ttl=64 time=0.659 ms
64 bytes from 10.1.2.30: icmp_seq=35 ttl=64 time=0.655 ms
64 bytes from 10.1.2.30: icmp_seq=36 ttl=64 time=0.665 ms
64 bytes from 10.1.2.30: icmp_seq=37 ttl=64 time=0.661 ms
64 bytes from 10.1.2.30: icmp_seq=38 ttl=64 time=0.712 ms
64 bytes from 10.1.2.30: icmp_seq=39 ttl=64 time=0.670 ms
64 bytes from 10.1.2.30: icmp_seq=40 ttl=64 time=0.662 ms
64 bytes from 10.1.2.30: icmp_seq=41 ttl=64 time=0.741 ms
64 bytes from 10.1.2.30: icmp_seq=42 ttl=64 time=0.613 ms
64 bytes from 10.1.2.30: icmp_seq=43 ttl=64 time=0.653 ms
64 bytes from 10.1.2.30: icmp_seq=44 ttl=64 time=0.680 ms
64 bytes from 10.1.2.30: icmp_seq=45 ttl=64 time=0.607 ms
64 bytes from 10.1.2.30: icmp_seq=46 ttl=64 time=0.606 ms
64 bytes from 10.1.2.30: icmp_seq=47 ttl=64 time=0.669 ms
64 bytes from 10.1.2.30: icmp_seq=48 ttl=64 time=0.718 ms
64 bytes from 10.1.2.30: icmp_seq=49 ttl=64 time=0.612 ms
64 bytes from 10.1.2.30: icmp_seq=50 ttl=64 time=0.716 ms

--- 10.1.2.30 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50167ms
rtt min/avg/max/mdev = 0.594/0.660/0.754/0.041 ms
# From 18.163.84.119 in ap-east-1a to 10.1.2.30
