PING 10.1.0.184 (10.1.0.184) 56(84) bytes of data.
64 bytes from 10.1.0.184: icmp_seq=28 ttl=64 time=0.037 ms
64 bytes from 10.1.0.184: icmp_seq=29 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=30 ttl=64 time=0.027 ms
64 bytes from 10.1.0.184: icmp_seq=31 ttl=64 time=0.027 ms
64 bytes from 10.1.0.184: icmp_seq=32 ttl=64 time=0.027 ms
64 bytes from 10.1.0.184: icmp_seq=33 ttl=64 time=0.028 ms
64 bytes from 10.1.0.184: icmp_seq=34 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=35 ttl=64 time=0.029 ms
64 bytes from 10.1.0.184: icmp_seq=36 ttl=64 time=0.034 ms
64 bytes from 10.1.0.184: icmp_seq=37 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=38 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=39 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=40 ttl=64 time=0.028 ms
64 bytes from 10.1.0.184: icmp_seq=41 ttl=64 time=0.025 ms
64 bytes from 10.1.0.184: icmp_seq=42 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=43 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=44 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=45 ttl=64 time=0.027 ms
64 bytes from 10.1.0.184: icmp_seq=46 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=47 ttl=64 time=0.027 ms
64 bytes from 10.1.0.184: icmp_seq=48 ttl=64 time=0.026 ms
64 bytes from 10.1.0.184: icmp_seq=49 ttl=64 time=0.028 ms
64 bytes from 10.1.0.184: icmp_seq=50 ttl=64 time=0.027 ms

--- 10.1.0.184 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50181ms
rtt min/avg/max/mdev = 0.014/0.027/0.037/0.003 ms
PING 10.1.1.35 (10.1.1.35) 56(84) bytes of data.
64 bytes from 10.1.1.35: icmp_seq=1 ttl=64 time=0.577 ms
64 bytes from 10.1.1.35: icmp_seq=2 ttl=64 time=0.598 ms
64 bytes from 10.1.1.35: icmp_seq=3 ttl=64 time=0.773 ms
64 bytes from 10.1.1.35: icmp_seq=4 ttl=64 time=0.817 ms
64 bytes from 10.1.1.35: icmp_seq=5 ttl=64 time=0.592 ms
64 bytes from 10.1.1.35: icmp_seq=6 ttl=64 time=0.592 ms
64 bytes from 10.1.1.35: icmp_seq=7 ttl=64 time=0.579 ms
64 bytes from 10.1.1.35: icmp_seq=8 ttl=64 time=0.772 ms
64 bytes from 10.1.1.35: icmp_seq=9 ttl=64 time=0.894 ms
64 bytes from 10.1.1.35: icmp_seq=10 ttl=64 time=0.821 ms
64 bytes from 10.1.1.35: icmp_seq=11 ttl=64 time=0.588 ms
64 bytes from 10.1.1.35: icmp_seq=12 ttl=64 time=0.588 ms
64 bytes from 10.1.1.35: icmp_seq=13 ttl=64 time=0.786 ms
64 bytes from 10.1.1.35: icmp_seq=14 ttl=64 time=0.780 ms
64 bytes from 10.1.1.35: icmp_seq=15 ttl=64 time=0.769 ms
64 bytes from 10.1.1.35: icmp_seq=16 ttl=64 time=0.807 ms
64 bytes from 10.1.1.35: icmp_seq=17 ttl=64 time=0.654 ms
64 bytes from 10.1.1.35: icmp_seq=18 ttl=64 time=0.873 ms
64 bytes from 10.1.1.35: icmp_seq=19 ttl=64 time=0.815 ms
64 bytes from 10.1.1.35: icmp_seq=20 ttl=64 time=0.853 ms
64 bytes from 10.1.1.35: icmp_seq=21 ttl=64 time=0.791 ms
64 bytes from 10.1.1.35: icmp_seq=22 ttl=64 time=0.788 ms
64 bytes from 10.1.1.35: icmp_seq=23 ttl=64 time=0.768 ms
64 bytes from 10.1.1.35: icmp_seq=24 ttl=64 time=0.592 ms
64 bytes from 10.1.1.35: icmp_seq=25 ttl=64 time=0.599 ms
64 bytes from 10.1.1.35: icmp_seq=26 ttl=64 time=0.787 ms
64 bytes from 10.1.1.35: icmp_seq=27 ttl=64 time=0.942 ms
64 bytes from 10.1.1.35: icmp_seq=28 ttl=64 time=0.769 ms
64 bytes from 10.1.1.35: icmp_seq=29 ttl=64 time=0.577 ms
64 bytes from 10.1.1.35: icmp_seq=30 ttl=64 time=0.558 ms
64 bytes from 10.1.1.35: icmp_seq=31 ttl=64 time=0.664 ms
64 bytes from 10.1.1.35: icmp_seq=32 ttl=64 time=0.632 ms
64 bytes from 10.1.1.35: icmp_seq=33 ttl=64 time=0.690 ms
64 bytes from 10.1.1.35: icmp_seq=34 ttl=64 time=0.659 ms
64 bytes from 10.1.1.35: icmp_seq=35 ttl=64 time=0.632 ms
64 bytes from 10.1.1.35: icmp_seq=36 ttl=64 time=0.648 ms
64 bytes from 10.1.1.35: icmp_seq=37 ttl=64 time=0.564 ms
64 bytes from 10.1.1.35: icmp_seq=38 ttl=64 time=0.612 ms
64 bytes from 10.1.1.35: icmp_seq=39 ttl=64 time=0.563 ms
64 bytes from 10.1.1.35: icmp_seq=40 ttl=64 time=0.655 ms
64 bytes from 10.1.1.35: icmp_seq=41 ttl=64 time=0.663 ms
64 bytes from 10.1.1.35: icmp_seq=42 ttl=64 time=0.539 ms
64 bytes from 10.1.1.35: icmp_seq=43 ttl=64 time=0.657 ms
64 bytes from 10.1.1.35: icmp_seq=44 ttl=64 time=0.726 ms
64 bytes from 10.1.1.35: icmp_seq=45 ttl=64 time=0.661 ms
64 bytes from 10.1.1.35: icmp_seq=46 ttl=64 time=0.676 ms
64 bytes from 10.1.1.35: icmp_seq=47 ttl=64 time=0.745 ms
64 bytes from 10.1.1.35: icmp_seq=48 ttl=64 time=0.697 ms
64 bytes from 10.1.1.35: icmp_seq=49 ttl=64 time=0.584 ms
64 bytes from 10.1.1.35: icmp_seq=50 ttl=64 time=0.715 ms

--- 10.1.1.35 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50102ms
rtt min/avg/max/mdev = 0.539/0.693/0.942/0.106 ms
PING 10.1.2.142 (10.1.2.142) 56(84) bytes of data.
64 bytes from 10.1.2.142: icmp_seq=1 ttl=64 time=0.277 ms
64 bytes from 10.1.2.142: icmp_seq=2 ttl=64 time=0.262 ms
64 bytes from 10.1.2.142: icmp_seq=3 ttl=64 time=0.276 ms
64 bytes from 10.1.2.142: icmp_seq=4 ttl=64 time=0.267 ms
64 bytes from 10.1.2.142: icmp_seq=5 ttl=64 time=0.285 ms
64 bytes from 10.1.2.142: icmp_seq=6 ttl=64 time=0.270 ms
64 bytes from 10.1.2.142: icmp_seq=7 ttl=64 time=0.272 ms
64 bytes from 10.1.2.142: icmp_seq=8 ttl=64 time=0.274 ms
64 bytes from 10.1.2.142: icmp_seq=9 ttl=64 time=0.278 ms
64 bytes from 10.1.2.142: icmp_seq=10 ttl=64 time=0.272 ms
64 bytes from 10.1.2.142: icmp_seq=11 ttl=64 time=0.265 ms
64 bytes from 10.1.2.142: icmp_seq=12 ttl=64 time=0.262 ms
64 bytes from 10.1.2.142: icmp_seq=13 ttl=64 time=0.284 ms
64 bytes from 10.1.2.142: icmp_seq=14 ttl=64 time=0.269 ms
64 bytes from 10.1.2.142: icmp_seq=15 ttl=64 time=0.279 ms
64 bytes from 10.1.2.142: icmp_seq=16 ttl=64 time=0.270 ms
64 bytes from 10.1.2.142: icmp_seq=17 ttl=64 time=0.260 ms
64 bytes from 10.1.2.142: icmp_seq=18 ttl=64 time=0.271 ms
64 bytes from 10.1.2.142: icmp_seq=19 ttl=64 time=0.274 ms
64 bytes from 10.1.2.142: icmp_seq=20 ttl=64 time=0.271 ms
64 bytes from 10.1.2.142: icmp_seq=21 ttl=64 time=0.273 ms
64 bytes from 10.1.2.142: icmp_seq=22 ttl=64 time=0.258 ms
64 bytes from 10.1.2.142: icmp_seq=23 ttl=64 time=0.274 ms
64 bytes from 10.1.2.142: icmp_seq=24 ttl=64 time=0.272 ms
64 bytes from 10.1.2.142: icmp_seq=25 ttl=64 time=0.268 ms
64 bytes from 10.1.2.142: icmp_seq=26 ttl=64 time=0.273 ms
64 bytes from 10.1.2.142: icmp_seq=27 ttl=64 time=0.291 ms
64 bytes from 10.1.2.142: icmp_seq=28 ttl=64 time=0.273 ms
64 bytes from 10.1.2.142: icmp_seq=29 ttl=64 time=0.270 ms
64 bytes from 10.1.2.142: icmp_seq=30 ttl=64 time=0.272 ms
64 bytes from 10.1.2.142: icmp_seq=31 ttl=64 time=0.277 ms
64 bytes from 10.1.2.142: icmp_seq=32 ttl=64 time=0.271 ms
64 bytes from 10.1.2.142: icmp_seq=33 ttl=64 time=0.275 ms
64 bytes from 10.1.2.142: icmp_seq=34 ttl=64 time=0.278 ms
64 bytes from 10.1.2.142: icmp_seq=35 ttl=64 time=0.278 ms
64 bytes from 10.1.2.142: icmp_seq=36 ttl=64 time=0.272 ms
64 bytes from 10.1.2.142: icmp_seq=37 ttl=64 time=0.264 ms
64 bytes from 10.1.2.142: icmp_seq=38 ttl=64 time=0.276 ms
64 bytes from 10.1.2.142: icmp_seq=39 ttl=64 time=0.270 ms
64 bytes from 10.1.2.142: icmp_seq=40 ttl=64 time=0.273 ms
64 bytes from 10.1.2.142: icmp_seq=41 ttl=64 time=0.267 ms
64 bytes from 10.1.2.142: icmp_seq=42 ttl=64 time=0.283 ms
64 bytes from 10.1.2.142: icmp_seq=43 ttl=64 time=0.275 ms
64 bytes from 10.1.2.142: icmp_seq=44 ttl=64 time=0.293 ms
64 bytes from 10.1.2.142: icmp_seq=45 ttl=64 time=0.280 ms
64 bytes from 10.1.2.142: icmp_seq=46 ttl=64 time=0.274 ms
64 bytes from 10.1.2.142: icmp_seq=47 ttl=64 time=0.292 ms
64 bytes from 10.1.2.142: icmp_seq=48 ttl=64 time=0.271 ms
64 bytes from 10.1.2.142: icmp_seq=49 ttl=64 time=0.271 ms
64 bytes from 10.1.2.142: icmp_seq=50 ttl=64 time=0.271 ms

--- 10.1.2.142 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50180ms
rtt min/avg/max/mdev = 0.258/0.273/0.293/0.017 ms
# From 15.206.194.173 in ap-south-1a to 10.1.2.142
