PING 10.1.0.177 (10.1.0.177) 56(84) bytes of data.
64 bytes from 10.1.0.177: icmp_seq=38 ttl=64 time=0.026 ms
64 bytes from 10.1.0.177: icmp_seq=39 ttl=64 time=0.022 ms
64 bytes from 10.1.0.177: icmp_seq=40 ttl=64 time=0.023 ms
64 bytes from 10.1.0.177: icmp_seq=41 ttl=64 time=0.023 ms
64 bytes from 10.1.0.177: icmp_seq=42 ttl=64 time=0.024 ms
64 bytes from 10.1.0.177: icmp_seq=43 ttl=64 time=0.023 ms
64 bytes from 10.1.0.177: icmp_seq=44 ttl=64 time=0.025 ms
64 bytes from 10.1.0.177: icmp_seq=45 ttl=64 time=0.024 ms
64 bytes from 10.1.0.177: icmp_seq=46 ttl=64 time=0.035 ms
64 bytes from 10.1.0.177: icmp_seq=47 ttl=64 time=0.023 ms
64 bytes from 10.1.0.177: icmp_seq=48 ttl=64 time=0.036 ms
64 bytes from 10.1.0.177: icmp_seq=49 ttl=64 time=0.027 ms
64 bytes from 10.1.0.177: icmp_seq=50 ttl=64 time=0.025 ms

--- 10.1.0.177 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50183ms
rtt min/avg/max/mdev = 0.012/0.026/0.041/0.007 ms
PING 10.1.1.197 (10.1.1.197) 56(84) bytes of data.
64 bytes from 10.1.1.197: icmp_seq=1 ttl=64 time=0.867 ms
64 bytes from 10.1.1.197: icmp_seq=2 ttl=64 time=0.999 ms
64 bytes from 10.1.1.197: icmp_seq=3 ttl=64 time=0.969 ms
64 bytes from 10.1.1.197: icmp_seq=4 ttl=64 time=0.841 ms
64 bytes from 10.1.1.197: icmp_seq=5 ttl=64 time=0.801 ms
64 bytes from 10.1.1.197: icmp_seq=6 ttl=64 time=0.780 ms
64 bytes from 10.1.1.197: icmp_seq=7 ttl=64 time=0.876 ms
64 bytes from 10.1.1.197: icmp_seq=8 ttl=64 time=0.803 ms
64 bytes from 10.1.1.197: icmp_seq=9 ttl=64 time=0.874 ms
64 bytes from 10.1.1.197: icmp_seq=10 ttl=64 time=0.854 ms
64 bytes from 10.1.1.197: icmp_seq=11 ttl=64 time=0.852 ms
64 bytes from 10.1.1.197: icmp_seq=12 ttl=64 time=0.867 ms
64 bytes from 10.1.1.197: icmp_seq=13 ttl=64 time=0.924 ms
64 bytes from 10.1.1.197: icmp_seq=14 ttl=64 time=0.869 ms
64 bytes from 10.1.1.197: icmp_seq=15 ttl=64 time=0.787 ms
64 bytes from 10.1.1.197: icmp_seq=16 ttl=64 time=0.900 ms
64 bytes from 10.1.1.197: icmp_seq=17 ttl=64 time=0.885 ms
64 bytes from 10.1.1.197: icmp_seq=18 ttl=64 time=0.886 ms
64 bytes from 10.1.1.197: icmp_seq=19 ttl=64 time=0.809 ms
64 bytes from 10.1.1.197: icmp_seq=20 ttl=64 time=0.872 ms
64 bytes from 10.1.1.197: icmp_seq=21 ttl=64 time=0.897 ms
64 bytes from 10.1.1.197: icmp_seq=22 ttl=64 time=0.878 ms
64 bytes from 10.1.1.197: icmp_seq=23 ttl=64 time=0.873 ms
64 bytes from 10.1.1.197: icmp_seq=24 ttl=64 time=0.812 ms
64 bytes from 10.1.1.197: icmp_seq=25 ttl=64 time=0.982 ms
64 bytes from 10.1.1.197: icmp_seq=26 ttl=64 time=0.945 ms
64 bytes from 10.1.1.197: icmp_seq=27 ttl=64 time=0.903 ms
64 bytes from 10.1.1.197: icmp_seq=28 ttl=64 time=0.873 ms
64 bytes from 10.1.1.197: icmp_seq=29 ttl=64 time=0.839 ms
64 bytes from 10.1.1.197: icmp_seq=30 ttl=64 time=0.875 ms
64 bytes from 10.1.1.197: icmp_seq=31 ttl=64 time=0.910 ms
64 bytes from 10.1.1.197: icmp_seq=32 ttl=64 time=0.917 ms
64 bytes from 10.1.1.197: icmp_seq=33 ttl=64 time=0.877 ms
64 bytes from 10.1.1.197: icmp_seq=34 ttl=64 time=0.898 ms
64 bytes from 10.1.1.197: icmp_seq=35 ttl=64 time=0.853 ms
64 bytes from 10.1.1.197: icmp_seq=36 ttl=64 time=0.868 ms
64 bytes from 10.1.1.197: icmp_seq=37 ttl=64 time=1.01 ms
64 bytes from 10.1.1.197: icmp_seq=38 ttl=64 time=0.877 ms
64 bytes from 10.1.1.197: icmp_seq=39 ttl=64 time=0.867 ms
64 bytes from 10.1.1.197: icmp_seq=40 ttl=64 time=0.952 ms
64 bytes from 10.1.1.197: icmp_seq=41 ttl=64 time=0.897 ms
64 bytes from 10.1.1.197: icmp_seq=42 ttl=64 time=0.833 ms
64 bytes from 10.1.1.197: icmp_seq=43 ttl=64 time=0.850 ms
64 bytes from 10.1.1.197: icmp_seq=44 ttl=64 time=0.887 ms
64 bytes from 10.1.1.197: icmp_seq=45 ttl=64 time=1.05 ms
64 bytes from 10.1.1.197: icmp_seq=46 ttl=64 time=0.871 ms
64 bytes from 10.1.1.197: icmp_seq=47 ttl=64 time=0.816 ms
64 bytes from 10.1.1.197: icmp_seq=48 ttl=64 time=0.900 ms
64 bytes from 10.1.1.197: icmp_seq=49 ttl=64 time=0.944 ms
64 bytes from 10.1.1.197: icmp_seq=50 ttl=64 time=0.898 ms

--- 10.1.1.197 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49644ms
rtt min/avg/max/mdev = 0.780/0.883/1.050/0.060 ms
PING 10.1.2.67 (10.1.2.67) 56(84) bytes of data.
64 bytes from 10.1.2.67: icmp_seq=1 ttl=64 time=1.04 ms
64 bytes from 10.1.2.67: icmp_seq=2 ttl=64 time=1.12 ms
64 bytes from 10.1.2.67: icmp_seq=3 ttl=64 time=1.07 ms
64 bytes from 10.1.2.67: icmp_seq=4 ttl=64 time=1.02 ms
64 bytes from 10.1.2.67: icmp_seq=5 ttl=64 time=0.975 ms
64 bytes from 10.1.2.67: icmp_seq=6 ttl=64 time=0.960 ms
64 bytes from 10.1.2.67: icmp_seq=7 ttl=64 time=0.974 ms
64 bytes from 10.1.2.67: icmp_seq=8 ttl=64 time=1.07 ms
64 bytes from 10.1.2.67: icmp_seq=9 ttl=64 time=1.06 ms
64 bytes from 10.1.2.67: icmp_seq=10 ttl=64 time=1.17 ms
64 bytes from 10.1.2.67: icmp_seq=11 ttl=64 time=1.15 ms
64 bytes from 10.1.2.67: icmp_seq=12 ttl=64 time=1.07 ms
64 bytes from 10.1.2.67: icmp_seq=13 ttl=64 time=1.45 ms
64 bytes from 10.1.2.67: icmp_seq=14 ttl=64 time=1.01 ms
64 bytes from 10.1.2.67: icmp_seq=15 ttl=64 time=1.11 ms
64 bytes from 10.1.2.67: icmp_seq=16 ttl=64 time=1.08 ms
64 bytes from 10.1.2.67: icmp_seq=17 ttl=64 time=1.18 ms
64 bytes from 10.1.2.67: icmp_seq=18 ttl=64 time=1.07 ms
64 bytes from 10.1.2.67: icmp_seq=19 ttl=64 time=1.09 ms
64 bytes from 10.1.2.67: icmp_seq=20 ttl=64 time=0.995 ms
64 bytes from 10.1.2.67: icmp_seq=21 ttl=64 time=0.994 ms
64 bytes from 10.1.2.67: icmp_seq=22 ttl=64 time=1.08 ms
64 bytes from 10.1.2.67: icmp_seq=23 ttl=64 time=1.10 ms
64 bytes from 10.1.2.67: icmp_seq=24 ttl=64 time=1.13 ms
64 bytes from 10.1.2.67: icmp_seq=25 ttl=64 time=1.23 ms
64 bytes from 10.1.2.67: icmp_seq=26 ttl=64 time=1.10 ms
64 bytes from 10.1.2.67: icmp_seq=27 ttl=64 time=1.08 ms
64 bytes from 10.1.2.67: icmp_seq=28 ttl=64 time=1.03 ms
64 bytes from 10.1.2.67: icmp_seq=29 ttl=64 time=1.09 ms
64 bytes from 10.1.2.67: icmp_seq=30 ttl=64 time=1.04 ms
64 bytes from 10.1.2.67: icmp_seq=31 ttl=64 time=1.17 ms
64 bytes from 10.1.2.67: icmp_seq=32 ttl=64 time=1.09 ms
64 bytes from 10.1.2.67: icmp_seq=33 ttl=64 time=1.04 ms
64 bytes from 10.1.2.67: icmp_seq=34 ttl=64 time=1.12 ms
64 bytes from 10.1.2.67: icmp_seq=35 ttl=64 time=1.02 ms
64 bytes from 10.1.2.67: icmp_seq=36 ttl=64 time=1.07 ms
64 bytes from 10.1.2.67: icmp_seq=37 ttl=64 time=1.14 ms
64 bytes from 10.1.2.67: icmp_seq=38 ttl=64 time=1.10 ms
64 bytes from 10.1.2.67: icmp_seq=39 ttl=64 time=1.09 ms
64 bytes from 10.1.2.67: icmp_seq=40 ttl=64 time=1.10 ms
64 bytes from 10.1.2.67: icmp_seq=41 ttl=64 time=1.08 ms
64 bytes from 10.1.2.67: icmp_seq=42 ttl=64 time=1.11 ms
64 bytes from 10.1.2.67: icmp_seq=43 ttl=64 time=0.957 ms
64 bytes from 10.1.2.67: icmp_seq=44 ttl=64 time=1.10 ms
64 bytes from 10.1.2.67: icmp_seq=45 ttl=64 time=1.05 ms
64 bytes from 10.1.2.67: icmp_seq=46 ttl=64 time=1.22 ms
64 bytes from 10.1.2.67: icmp_seq=47 ttl=64 time=1.26 ms
64 bytes from 10.1.2.67: icmp_seq=48 ttl=64 time=1.04 ms
64 bytes from 10.1.2.67: icmp_seq=49 ttl=64 time=1.07 ms
64 bytes from 10.1.2.67: icmp_seq=50 ttl=64 time=1.08 ms

--- 10.1.2.67 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49065ms
rtt min/avg/max/mdev = 0.957/1.093/1.458/0.086 ms
PING 10.1.3.31 (10.1.3.31) 56(84) bytes of data.
64 bytes from 10.1.3.31: icmp_seq=1 ttl=64 time=1.47 ms
64 bytes from 10.1.3.31: icmp_seq=2 ttl=64 time=1.53 ms
64 bytes from 10.1.3.31: icmp_seq=3 ttl=64 time=1.40 ms
64 bytes from 10.1.3.31: icmp_seq=4 ttl=64 time=1.37 ms
64 bytes from 10.1.3.31: icmp_seq=5 ttl=64 time=1.45 ms
64 bytes from 10.1.3.31: icmp_seq=6 ttl=64 time=1.47 ms
64 bytes from 10.1.3.31: icmp_seq=7 ttl=64 time=1.44 ms
64 bytes from 10.1.3.31: icmp_seq=8 ttl=64 time=1.47 ms
64 bytes from 10.1.3.31: icmp_seq=9 ttl=64 time=1.56 ms
64 bytes from 10.1.3.31: icmp_seq=10 ttl=64 time=1.53 ms
64 bytes from 10.1.3.31: icmp_seq=11 ttl=64 time=1.44 ms
64 bytes from 10.1.3.31: icmp_seq=12 ttl=64 time=1.37 ms
64 bytes from 10.1.3.31: icmp_seq=13 ttl=64 time=1.51 ms
64 bytes from 10.1.3.31: icmp_seq=14 ttl=64 time=1.42 ms
64 bytes from 10.1.3.31: icmp_seq=15 ttl=64 time=1.36 ms
64 bytes from 10.1.3.31: icmp_seq=16 ttl=64 time=1.38 ms
64 bytes from 10.1.3.31: icmp_seq=17 ttl=64 time=1.37 ms
64 bytes from 10.1.3.31: icmp_seq=18 ttl=64 time=1.52 ms
64 bytes from 10.1.3.31: icmp_seq=19 ttl=64 time=1.33 ms
64 bytes from 10.1.3.31: icmp_seq=20 ttl=64 time=1.49 ms
64 bytes from 10.1.3.31: icmp_seq=21 ttl=64 time=1.44 ms
64 bytes from 10.1.3.31: icmp_seq=22 ttl=64 time=1.35 ms
64 bytes from 10.1.3.31: icmp_seq=23 ttl=64 time=1.40 ms
64 bytes from 10.1.3.31: icmp_seq=24 ttl=64 time=1.42 ms
64 bytes from 10.1.3.31: icmp_seq=25 ttl=64 time=1.43 ms
64 bytes from 10.1.3.31: icmp_seq=26 ttl=64 time=1.41 ms
64 bytes from 10.1.3.31: icmp_seq=27 ttl=64 time=1.50 ms
64 bytes from 10.1.3.31: icmp_seq=28 ttl=64 time=1.55 ms
64 bytes from 10.1.3.31: icmp_seq=29 ttl=64 time=1.58 ms
64 bytes from 10.1.3.31: icmp_seq=30 ttl=64 time=1.53 ms
64 bytes from 10.1.3.31: icmp_seq=31 ttl=64 time=1.42 ms
64 bytes from 10.1.3.31: icmp_seq=32 ttl=64 time=1.56 ms
64 bytes from 10.1.3.31: icmp_seq=33 ttl=64 time=1.43 ms
64 bytes from 10.1.3.31: icmp_seq=34 ttl=64 time=1.46 ms
64 bytes from 10.1.3.31: icmp_seq=35 ttl=64 time=1.44 ms
64 bytes from 10.1.3.31: icmp_seq=36 ttl=64 time=1.51 ms
64 bytes from 10.1.3.31: icmp_seq=37 ttl=64 time=1.56 ms
64 bytes from 10.1.3.31: icmp_seq=38 ttl=64 time=1.51 ms
64 bytes from 10.1.3.31: icmp_seq=39 ttl=64 time=1.52 ms
64 bytes from 10.1.3.31: icmp_seq=40 ttl=64 time=1.40 ms
64 bytes from 10.1.3.31: icmp_seq=41 ttl=64 time=1.39 ms
64 bytes from 10.1.3.31: icmp_seq=42 ttl=64 time=1.47 ms
64 bytes from 10.1.3.31: icmp_seq=43 ttl=64 time=1.44 ms
64 bytes from 10.1.3.31: icmp_seq=44 ttl=64 time=1.42 ms
64 bytes from 10.1.3.31: icmp_seq=45 ttl=64 time=1.37 ms
64 bytes from 10.1.3.31: icmp_seq=46 ttl=64 time=1.42 ms
64 bytes from 10.1.3.31: icmp_seq=47 ttl=64 time=1.41 ms
64 bytes from 10.1.3.31: icmp_seq=48 ttl=64 time=1.47 ms
64 bytes from 10.1.3.31: icmp_seq=49 ttl=64 time=1.37 ms
64 bytes from 10.1.3.31: icmp_seq=50 ttl=64 time=1.32 ms

--- 10.1.3.31 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49084ms
rtt min/avg/max/mdev = 1.322/1.452/1.583/0.078 ms
PING 10.1.4.187 (10.1.4.187) 56(84) bytes of data.
64 bytes from 10.1.4.187: icmp_seq=1 ttl=64 time=0.722 ms
64 bytes from 10.1.4.187: icmp_seq=2 ttl=64 time=0.736 ms
64 bytes from 10.1.4.187: icmp_seq=3 ttl=64 time=0.779 ms
64 bytes from 10.1.4.187: icmp_seq=4 ttl=64 time=0.744 ms
64 bytes from 10.1.4.187: icmp_seq=5 ttl=64 time=0.690 ms
64 bytes from 10.1.4.187: icmp_seq=6 ttl=64 time=0.710 ms
64 bytes from 10.1.4.187: icmp_seq=7 ttl=64 time=0.676 ms
64 bytes from 10.1.4.187: icmp_seq=8 ttl=64 time=0.662 ms
64 bytes from 10.1.4.187: icmp_seq=9 ttl=64 time=0.954 ms
64 bytes from 10.1.4.187: icmp_seq=10 ttl=64 time=0.666 ms
64 bytes from 10.1.4.187: icmp_seq=11 ttl=64 time=0.944 ms
64 bytes from 10.1.4.187: icmp_seq=12 ttl=64 time=0.650 ms
64 bytes from 10.1.4.187: icmp_seq=13 ttl=64 time=0.766 ms
64 bytes from 10.1.4.187: icmp_seq=14 ttl=64 time=0.768 ms
64 bytes from 10.1.4.187: icmp_seq=15 ttl=64 time=0.596 ms
64 bytes from 10.1.4.187: icmp_seq=16 ttl=64 time=0.687 ms
64 bytes from 10.1.4.187: icmp_seq=17 ttl=64 time=0.835 ms
64 bytes from 10.1.4.187: icmp_seq=18 ttl=64 time=0.863 ms
64 bytes from 10.1.4.187: icmp_seq=19 ttl=64 time=0.655 ms
64 bytes from 10.1.4.187: icmp_seq=20 ttl=64 time=0.830 ms
64 bytes from 10.1.4.187: icmp_seq=21 ttl=64 time=0.919 ms
64 bytes from 10.1.4.187: icmp_seq=22 ttl=64 time=0.755 ms
64 bytes from 10.1.4.187: icmp_seq=23 ttl=64 time=0.757 ms
64 bytes from 10.1.4.187: icmp_seq=24 ttl=64 time=0.711 ms
64 bytes from 10.1.4.187: icmp_seq=25 ttl=64 time=0.672 ms
64 bytes from 10.1.4.187: icmp_seq=26 ttl=64 time=0.769 ms
64 bytes from 10.1.4.187: icmp_seq=27 ttl=64 time=0.813 ms
64 bytes from 10.1.4.187: icmp_seq=28 ttl=64 time=0.756 ms
64 bytes from 10.1.4.187: icmp_seq=29 ttl=64 time=0.692 ms
64 bytes from 10.1.4.187: icmp_seq=30 ttl=64 time=0.818 ms
64 bytes from 10.1.4.187: icmp_seq=31 ttl=64 time=0.748 ms
64 bytes from 10.1.4.187: icmp_seq=32 ttl=64 time=0.820 ms
64 bytes from 10.1.4.187: icmp_seq=33 ttl=64 time=0.856 ms
64 bytes from 10.1.4.187: icmp_seq=34 ttl=64 time=0.787 ms
64 bytes from 10.1.4.187: icmp_seq=35 ttl=64 time=0.768 ms
64 bytes from 10.1.4.187: icmp_seq=36 ttl=64 time=0.761 ms
64 bytes from 10.1.4.187: icmp_seq=37 ttl=64 time=0.754 ms
64 bytes from 10.1.4.187: icmp_seq=38 ttl=64 time=0.698 ms
64 bytes from 10.1.4.187: icmp_seq=39 ttl=64 time=0.665 ms
64 bytes from 10.1.4.187: icmp_seq=40 ttl=64 time=1.20 ms
64 bytes from 10.1.4.187: icmp_seq=41 ttl=64 time=0.783 ms
64 bytes from 10.1.4.187: icmp_seq=42 ttl=64 time=0.656 ms
64 bytes from 10.1.4.187: icmp_seq=43 ttl=64 time=0.691 ms
64 bytes from 10.1.4.187: icmp_seq=44 ttl=64 time=0.727 ms
64 bytes from 10.1.4.187: icmp_seq=45 ttl=64 time=0.655 ms
64 bytes from 10.1.4.187: icmp_seq=46 ttl=64 time=0.731 ms
64 bytes from 10.1.4.187: icmp_seq=47 ttl=64 time=0.662 ms
64 bytes from 10.1.4.187: icmp_seq=48 ttl=64 time=0.737 ms
64 bytes from 10.1.4.187: icmp_seq=49 ttl=64 time=0.675 ms
64 bytes from 10.1.4.187: icmp_seq=50 ttl=64 time=0.695 ms

--- 10.1.4.187 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50008ms
rtt min/avg/max/mdev = 0.596/0.753/1.207/0.103 ms
PING 10.1.5.48 (10.1.5.48) 56(84) bytes of data.
64 bytes from 10.1.5.48: icmp_seq=1 ttl=64 time=1.18 ms
64 bytes from 10.1.5.48: icmp_seq=2 ttl=64 time=1.08 ms
64 bytes from 10.1.5.48: icmp_seq=3 ttl=64 time=1.16 ms
64 bytes from 10.1.5.48: icmp_seq=4 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=5 ttl=64 time=1.11 ms
64 bytes from 10.1.5.48: icmp_seq=6 ttl=64 time=1.11 ms
64 bytes from 10.1.5.48: icmp_seq=7 ttl=64 time=1.12 ms
64 bytes from 10.1.5.48: icmp_seq=8 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=9 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=10 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=11 ttl=64 time=1.09 ms
64 bytes from 10.1.5.48: icmp_seq=12 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=13 ttl=64 time=1.09 ms
64 bytes from 10.1.5.48: icmp_seq=14 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=15 ttl=64 time=1.19 ms
64 bytes from 10.1.5.48: icmp_seq=16 ttl=64 time=1.15 ms
64 bytes from 10.1.5.48: icmp_seq=17 ttl=64 time=1.11 ms
64 bytes from 10.1.5.48: icmp_seq=18 ttl=64 time=1.09 ms
64 bytes from 10.1.5.48: icmp_seq=19 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=20 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=21 ttl=64 time=1.15 ms
64 bytes from 10.1.5.48: icmp_seq=22 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=23 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=24 ttl=64 time=1.25 ms
64 bytes from 10.1.5.48: icmp_seq=25 ttl=64 time=1.12 ms
64 bytes from 10.1.5.48: icmp_seq=26 ttl=64 time=1.22 ms
64 bytes from 10.1.5.48: icmp_seq=27 ttl=64 time=1.16 ms
64 bytes from 10.1.5.48: icmp_seq=28 ttl=64 time=1.12 ms
64 bytes from 10.1.5.48: icmp_seq=29 ttl=64 time=1.16 ms
64 bytes from 10.1.5.48: icmp_seq=30 ttl=64 time=1.15 ms
64 bytes from 10.1.5.48: icmp_seq=31 ttl=64 time=1.12 ms
64 bytes from 10.1.5.48: icmp_seq=32 ttl=64 time=1.05 ms
64 bytes from 10.1.5.48: icmp_seq=33 ttl=64 time=1.06 ms
64 bytes from 10.1.5.48: icmp_seq=34 ttl=64 time=1.09 ms
64 bytes from 10.1.5.48: icmp_seq=35 ttl=64 time=1.13 ms
64 bytes from 10.1.5.48: icmp_seq=36 ttl=64 time=1.21 ms
64 bytes from 10.1.5.48: icmp_seq=37 ttl=64 time=1.24 ms
64 bytes from 10.1.5.48: icmp_seq=38 ttl=64 time=1.17 ms
64 bytes from 10.1.5.48: icmp_seq=39 ttl=64 time=1.18 ms
64 bytes from 10.1.5.48: icmp_seq=40 ttl=64 time=1.61 ms
64 bytes from 10.1.5.48: icmp_seq=41 ttl=64 time=1.28 ms
64 bytes from 10.1.5.48: icmp_seq=42 ttl=64 time=1.27 ms
64 bytes from 10.1.5.48: icmp_seq=43 ttl=64 time=1.08 ms
64 bytes from 10.1.5.48: icmp_seq=44 ttl=64 time=1.18 ms
64 bytes from 10.1.5.48: icmp_seq=45 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=46 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=47 ttl=64 time=1.10 ms
64 bytes from 10.1.5.48: icmp_seq=48 ttl=64 time=1.15 ms
64 bytes from 10.1.5.48: icmp_seq=49 ttl=64 time=1.14 ms
64 bytes from 10.1.5.48: icmp_seq=50 ttl=64 time=1.21 ms

--- 10.1.5.48 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49069ms
rtt min/avg/max/mdev = 1.054/1.160/1.617/0.088 ms
# From 3.224.135.233 in us-east-1a to 10.1.5.48
