# From 35.182.224.223 in ca-central-1a
PING 10.1.0.220 (10.1.0.220) 56(84) bytes of data.
64 bytes from 10.1.0.220: icmp_seq=91 ttl=64 time=0.024 ms
64 bytes from 10.1.0.220: icmp_seq=92 ttl=64 time=0.026 ms
64 bytes from 10.1.0.220: icmp_seq=93 ttl=64 time=0.049 ms
64 bytes from 10.1.0.220: icmp_seq=94 ttl=64 time=0.024 ms
64 bytes from 10.1.0.220: icmp_seq=95 ttl=64 time=0.023 ms
64 bytes from 10.1.0.220: icmp_seq=96 ttl=64 time=0.057 ms
64 bytes from 10.1.0.220: icmp_seq=97 ttl=64 time=0.041 ms
64 bytes from 10.1.0.220: icmp_seq=98 ttl=64 time=0.040 ms
64 bytes from 10.1.0.220: icmp_seq=99 ttl=64 time=0.041 ms
64 bytes from 10.1.0.220: icmp_seq=100 ttl=64 time=0.035 ms

--- 10.1.0.220 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101377ms
rtt min/avg/max/mdev = 0.011/0.029/0.057/0.009 ms
PING 10.1.1.129 (10.1.1.129) 56(84) bytes of data.
64 bytes from 10.1.1.129: icmp_seq=1 ttl=64 time=0.513 ms
64 bytes from 10.1.1.129: icmp_seq=2 ttl=64 time=0.414 ms
64 bytes from 10.1.1.129: icmp_seq=3 ttl=64 time=0.444 ms
64 bytes from 10.1.1.129: icmp_seq=4 ttl=64 time=0.568 ms
64 bytes from 10.1.1.129: icmp_seq=5 ttl=64 time=0.551 ms
64 bytes from 10.1.1.129: icmp_seq=6 ttl=64 time=0.542 ms
64 bytes from 10.1.1.129: icmp_seq=7 ttl=64 time=0.423 ms
64 bytes from 10.1.1.129: icmp_seq=8 ttl=64 time=0.571 ms
64 bytes from 10.1.1.129: icmp_seq=9 ttl=64 time=0.523 ms
64 bytes from 10.1.1.129: icmp_seq=10 ttl=64 time=0.450 ms
64 bytes from 10.1.1.129: icmp_seq=11 ttl=64 time=0.473 ms
64 bytes from 10.1.1.129: icmp_seq=12 ttl=64 time=0.502 ms
64 bytes from 10.1.1.129: icmp_seq=13 ttl=64 time=0.444 ms
64 bytes from 10.1.1.129: icmp_seq=14 ttl=64 time=0.561 ms
64 bytes from 10.1.1.129: icmp_seq=15 ttl=64 time=0.579 ms
64 bytes from 10.1.1.129: icmp_seq=16 ttl=64 time=0.492 ms
64 bytes from 10.1.1.129: icmp_seq=17 ttl=64 time=0.425 ms
64 bytes from 10.1.1.129: icmp_seq=18 ttl=64 time=0.608 ms
64 bytes from 10.1.1.129: icmp_seq=19 ttl=64 time=0.539 ms
64 bytes from 10.1.1.129: icmp_seq=20 ttl=64 time=0.436 ms
64 bytes from 10.1.1.129: icmp_seq=21 ttl=64 time=0.472 ms
64 bytes from 10.1.1.129: icmp_seq=22 ttl=64 time=0.400 ms
64 bytes from 10.1.1.129: icmp_seq=23 ttl=64 time=0.450 ms
64 bytes from 10.1.1.129: icmp_seq=24 ttl=64 time=0.499 ms
64 bytes from 10.1.1.129: icmp_seq=25 ttl=64 time=0.522 ms
64 bytes from 10.1.1.129: icmp_seq=26 ttl=64 time=0.480 ms
64 bytes from 10.1.1.129: icmp_seq=27 ttl=64 time=0.390 ms
64 bytes from 10.1.1.129: icmp_seq=28 ttl=64 time=0.490 ms
64 bytes from 10.1.1.129: icmp_seq=29 ttl=64 time=0.472 ms
64 bytes from 10.1.1.129: icmp_seq=30 ttl=64 time=0.527 ms
64 bytes from 10.1.1.129: icmp_seq=31 ttl=64 time=0.541 ms
64 bytes from 10.1.1.129: icmp_seq=32 ttl=64 time=0.397 ms
64 bytes from 10.1.1.129: icmp_seq=33 ttl=64 time=0.471 ms
64 bytes from 10.1.1.129: icmp_seq=34 ttl=64 time=0.383 ms
64 bytes from 10.1.1.129: icmp_seq=35 ttl=64 time=0.441 ms
64 bytes from 10.1.1.129: icmp_seq=36 ttl=64 time=0.547 ms
64 bytes from 10.1.1.129: icmp_seq=37 ttl=64 time=0.390 ms
64 bytes from 10.1.1.129: icmp_seq=38 ttl=64 time=0.522 ms
64 bytes from 10.1.1.129: icmp_seq=39 ttl=64 time=0.484 ms
64 bytes from 10.1.1.129: icmp_seq=40 ttl=64 time=0.470 ms
64 bytes from 10.1.1.129: icmp_seq=41 ttl=64 time=0.500 ms
64 bytes from 10.1.1.129: icmp_seq=42 ttl=64 time=0.431 ms
64 bytes from 10.1.1.129: icmp_seq=43 ttl=64 time=0.526 ms
64 bytes from 10.1.1.129: icmp_seq=44 ttl=64 time=0.528 ms
64 bytes from 10.1.1.129: icmp_seq=45 ttl=64 time=0.503 ms
64 bytes from 10.1.1.129: icmp_seq=46 ttl=64 time=0.505 ms
64 bytes from 10.1.1.129: icmp_seq=47 ttl=64 time=0.431 ms
64 bytes from 10.1.1.129: icmp_seq=48 ttl=64 time=0.658 ms
64 bytes from 10.1.1.129: icmp_seq=49 ttl=64 time=0.607 ms
64 bytes from 10.1.1.129: icmp_seq=50 ttl=64 time=0.508 ms
64 bytes from 10.1.1.129: icmp_seq=51 ttl=64 time=0.525 ms
64 bytes from 10.1.1.129: icmp_seq=52 ttl=64 time=0.396 ms
64 bytes from 10.1.1.129: icmp_seq=53 ttl=64 time=0.458 ms
64 bytes from 10.1.1.129: icmp_seq=54 ttl=64 time=0.524 ms
64 bytes from 10.1.1.129: icmp_seq=55 ttl=64 time=0.570 ms
64 bytes from 10.1.1.129: icmp_seq=56 ttl=64 time=0.495 ms
64 bytes from 10.1.1.129: icmp_seq=57 ttl=64 time=0.499 ms
64 bytes from 10.1.1.129: icmp_seq=58 ttl=64 time=0.433 ms
64 bytes from 10.1.1.129: icmp_seq=59 ttl=64 time=0.467 ms
64 bytes from 10.1.1.129: icmp_seq=60 ttl=64 time=0.458 ms
64 bytes from 10.1.1.129: icmp_seq=61 ttl=64 time=0.516 ms
64 bytes from 10.1.1.129: icmp_seq=62 ttl=64 time=0.426 ms
64 bytes from 10.1.1.129: icmp_seq=63 ttl=64 time=0.414 ms
64 bytes from 10.1.1.129: icmp_seq=64 ttl=64 time=0.462 ms
64 bytes from 10.1.1.129: icmp_seq=65 ttl=64 time=0.490 ms
64 bytes from 10.1.1.129: icmp_seq=66 ttl=64 time=0.467 ms
64 bytes from 10.1.1.129: icmp_seq=67 ttl=64 time=0.410 ms
64 bytes from 10.1.1.129: icmp_seq=68 ttl=64 time=0.544 ms
64 bytes from 10.1.1.129: icmp_seq=69 ttl=64 time=0.431 ms
64 bytes from 10.1.1.129: icmp_seq=70 ttl=64 time=0.467 ms
64 bytes from 10.1.1.129: icmp_seq=71 ttl=64 time=0.546 ms
64 bytes from 10.1.1.129: icmp_seq=72 ttl=64 time=0.399 ms
64 bytes from 10.1.1.129: icmp_seq=73 ttl=64 time=0.462 ms
64 bytes from 10.1.1.129: icmp_seq=74 ttl=64 time=0.526 ms
64 bytes from 10.1.1.129: icmp_seq=75 ttl=64 time=0.554 ms
64 bytes from 10.1.1.129: icmp_seq=76 ttl=64 time=0.516 ms
64 bytes from 10.1.1.129: icmp_seq=77 ttl=64 time=0.401 ms
64 bytes from 10.1.1.129: icmp_seq=78 ttl=64 time=0.537 ms
64 bytes from 10.1.1.129: icmp_seq=79 ttl=64 time=0.550 ms
64 bytes from 10.1.1.129: icmp_seq=80 ttl=64 time=0.474 ms
64 bytes from 10.1.1.129: icmp_seq=81 ttl=64 time=0.560 ms
64 bytes from 10.1.1.129: icmp_seq=82 ttl=64 time=0.414 ms
64 bytes from 10.1.1.129: icmp_seq=83 ttl=64 time=0.452 ms
64 bytes from 10.1.1.129: icmp_seq=84 ttl=64 time=0.466 ms
64 bytes from 10.1.1.129: icmp_seq=85 ttl=64 time=0.557 ms
64 bytes from 10.1.1.129: icmp_seq=86 ttl=64 time=0.577 ms
64 bytes from 10.1.1.129: icmp_seq=87 ttl=64 time=0.422 ms
64 bytes from 10.1.1.129: icmp_seq=88 ttl=64 time=0.536 ms
64 bytes from 10.1.1.129: icmp_seq=89 ttl=64 time=0.472 ms
64 bytes from 10.1.1.129: icmp_seq=90 ttl=64 time=0.456 ms
64 bytes from 10.1.1.129: icmp_seq=91 ttl=64 time=0.491 ms
64 bytes from 10.1.1.129: icmp_seq=92 ttl=64 time=0.456 ms
64 bytes from 10.1.1.129: icmp_seq=93 ttl=64 time=0.476 ms
64 bytes from 10.1.1.129: icmp_seq=94 ttl=64 time=0.513 ms
64 bytes from 10.1.1.129: icmp_seq=95 ttl=64 time=0.510 ms
64 bytes from 10.1.1.129: icmp_seq=96 ttl=64 time=0.474 ms
64 bytes from 10.1.1.129: icmp_seq=97 ttl=64 time=0.391 ms
64 bytes from 10.1.1.129: icmp_seq=98 ttl=64 time=0.507 ms
64 bytes from 10.1.1.129: icmp_seq=99 ttl=64 time=0.561 ms
64 bytes from 10.1.1.129: icmp_seq=100 ttl=64 time=0.540 ms

--- 10.1.1.129 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 101371ms
rtt min/avg/max/mdev = 0.383/0.488/0.658/0.061 ms
PING 10.1.2.134 (10.1.2.134) 56(84) bytes of data.
64 bytes from 10.1.2.134: icmp_seq=1 ttl=64 time=0.986 ms
64 bytes from 10.1.2.134: icmp_seq=2 ttl=64 time=0.927 ms
64 bytes from 10.1.2.134: icmp_seq=3 ttl=64 time=0.946 ms
64 bytes from 10.1.2.134: icmp_seq=4 ttl=64 time=0.944 ms
64 bytes from 10.1.2.134: icmp_seq=5 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=6 ttl=64 time=0.916 ms
64 bytes from 10.1.2.134: icmp_seq=7 ttl=64 time=0.943 ms
64 bytes from 10.1.2.134: icmp_seq=8 ttl=64 time=0.998 ms
64 bytes from 10.1.2.134: icmp_seq=9 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=10 ttl=64 time=1.17 ms
64 bytes from 10.1.2.134: icmp_seq=11 ttl=64 time=1.13 ms
64 bytes from 10.1.2.134: icmp_seq=12 ttl=64 time=1.19 ms
64 bytes from 10.1.2.134: icmp_seq=13 ttl=64 time=1.03 ms
64 bytes from 10.1.2.134: icmp_seq=14 ttl=64 time=1.07 ms
64 bytes from 10.1.2.134: icmp_seq=15 ttl=64 time=1.09 ms
64 bytes from 10.1.2.134: icmp_seq=16 ttl=64 time=1.10 ms
64 bytes from 10.1.2.134: icmp_seq=17 ttl=64 time=1.10 ms
64 bytes from 10.1.2.134: icmp_seq=18 ttl=64 time=1.11 ms
64 bytes from 10.1.2.134: icmp_seq=19 ttl=64 time=1.06 ms
64 bytes from 10.1.2.134: icmp_seq=20 ttl=64 time=1.04 ms
64 bytes from 10.1.2.134: icmp_seq=21 ttl=64 time=1.05 ms
64 bytes from 10.1.2.134: icmp_seq=22 ttl=64 time=0.958 ms
64 bytes from 10.1.2.134: icmp_seq=23 ttl=64 time=0.935 ms
64 bytes from 10.1.2.134: icmp_seq=24 ttl=64 time=1.04 ms
64 bytes from 10.1.2.134: icmp_seq=25 ttl=64 time=0.944 ms
64 bytes from 10.1.2.134: icmp_seq=26 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=27 ttl=64 time=1.04 ms
64 bytes from 10.1.2.134: icmp_seq=28 ttl=64 time=0.995 ms
64 bytes from 10.1.2.134: icmp_seq=29 ttl=64 time=0.908 ms
64 bytes from 10.1.2.134: icmp_seq=30 ttl=64 time=1.01 ms
64 bytes from 10.1.2.134: icmp_seq=31 ttl=64 time=0.905 ms
64 bytes from 10.1.2.134: icmp_seq=32 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=33 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=34 ttl=64 time=1.01 ms
64 bytes from 10.1.2.134: icmp_seq=35 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=36 ttl=64 time=0.962 ms
64 bytes from 10.1.2.134: icmp_seq=37 ttl=64 time=0.903 ms
64 bytes from 10.1.2.134: icmp_seq=38 ttl=64 time=0.896 ms
64 bytes from 10.1.2.134: icmp_seq=39 ttl=64 time=0.950 ms
64 bytes from 10.1.2.134: icmp_seq=40 ttl=64 time=0.998 ms
64 bytes from 10.1.2.134: icmp_seq=41 ttl=64 time=0.915 ms
64 bytes from 10.1.2.134: icmp_seq=42 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=43 ttl=64 time=1.11 ms
64 bytes from 10.1.2.134: icmp_seq=44 ttl=64 time=0.943 ms
64 bytes from 10.1.2.134: icmp_seq=45 ttl=64 time=0.956 ms
64 bytes from 10.1.2.134: icmp_seq=46 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=47 ttl=64 time=0.939 ms
64 bytes from 10.1.2.134: icmp_seq=48 ttl=64 time=0.988 ms
64 bytes from 10.1.2.134: icmp_seq=49 ttl=64 time=0.981 ms
64 bytes from 10.1.2.134: icmp_seq=50 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=51 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=52 ttl=64 time=1.02 ms
64 bytes from 10.1.2.134: icmp_seq=53 ttl=64 time=0.952 ms
64 bytes from 10.1.2.134: icmp_seq=54 ttl=64 time=1.01 ms
64 bytes from 10.1.2.134: icmp_seq=55 ttl=64 time=0.897 ms
64 bytes from 10.1.2.134: icmp_seq=56 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=57 ttl=64 time=0.923 ms
64 bytes from 10.1.2.134: icmp_seq=58 ttl=64 time=1.03 ms
64 bytes from 10.1.2.134: icmp_seq=59 ttl=64 time=1.11 ms
64 bytes from 10.1.2.134: icmp_seq=60 ttl=64 time=0.943 ms
64 bytes from 10.1.2.134: icmp_seq=61 ttl=64 time=0.949 ms
64 bytes from 10.1.2.134: icmp_seq=62 ttl=64 time=1.01 ms
64 bytes from 10.1.2.134: icmp_seq=63 ttl=64 time=1.05 ms
64 bytes from 10.1.2.134: icmp_seq=64 ttl=64 time=1.06 ms
64 bytes from 10.1.2.134: icmp_seq=65 ttl=64 time=1.10 ms
64 bytes from 10.1.2.134: icmp_seq=66 ttl=64 time=1.02 ms
64 bytes from 10.1.2.134: icmp_seq=67 ttl=64 time=1.13 ms
64 bytes from 10.1.2.134: icmp_seq=68 ttl=64 time=0.992 ms
64 bytes from 10.1.2.134: icmp_seq=69 ttl=64 time=1.09 ms
64 bytes from 10.1.2.134: icmp_seq=70 ttl=64 time=1.17 ms
64 bytes from 10.1.2.134: icmp_seq=71 ttl=64 time=0.949 ms
64 bytes from 10.1.2.134: icmp_seq=72 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=73 ttl=64 time=0.886 ms
64 bytes from 10.1.2.134: icmp_seq=74 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=75 ttl=64 time=0.948 ms
64 bytes from 10.1.2.134: icmp_seq=76 ttl=64 time=0.954 ms
64 bytes from 10.1.2.134: icmp_seq=77 ttl=64 time=0.999 ms
64 bytes from 10.1.2.134: icmp_seq=78 ttl=64 time=0.999 ms
64 bytes from 10.1.2.134: icmp_seq=79 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=80 ttl=64 time=1.01 ms
64 bytes from 10.1.2.134: icmp_seq=81 ttl=64 time=0.938 ms
64 bytes from 10.1.2.134: icmp_seq=82 ttl=64 time=1.03 ms
64 bytes from 10.1.2.134: icmp_seq=83 ttl=64 time=0.993 ms
64 bytes from 10.1.2.134: icmp_seq=84 ttl=64 time=1.00 ms
64 bytes from 10.1.2.134: icmp_seq=85 ttl=64 time=0.892 ms
64 bytes from 10.1.2.134: icmp_seq=86 ttl=64 time=0.940 ms
64 bytes from 10.1.2.134: icmp_seq=87 ttl=64 time=1.04 ms
64 bytes from 10.1.2.134: icmp_seq=88 ttl=64 time=1.02 ms
64 bytes from 10.1.2.134: icmp_seq=89 ttl=64 time=0.958 ms
64 bytes from 10.1.2.134: icmp_seq=90 ttl=64 time=0.991 ms
64 bytes from 10.1.2.134: icmp_seq=91 ttl=64 time=1.01 ms
64 bytes from 10.1.2.134: icmp_seq=92 ttl=64 time=1.02 ms
64 bytes from 10.1.2.134: icmp_seq=93 ttl=64 time=0.989 ms
64 bytes from 10.1.2.134: icmp_seq=94 ttl=64 time=1.02 ms
64 bytes from 10.1.2.134: icmp_seq=95 ttl=64 time=1.03 ms
64 bytes from 10.1.2.134: icmp_seq=96 ttl=64 time=1.04 ms
64 bytes from 10.1.2.134: icmp_seq=97 ttl=64 time=1.01 ms
64 bytes from 10.1.2.134: icmp_seq=98 ttl=64 time=0.943 ms
64 bytes from 10.1.2.134: icmp_seq=99 ttl=64 time=1.04 ms
64 bytes from 10.1.2.134: icmp_seq=100 ttl=64 time=1.04 ms

--- 10.1.2.134 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99582ms
rtt min/avg/max/mdev = 0.886/1.005/1.191/0.066 ms
